price,rating,cpu_model,generation,perform_tier,ram_storage_in_GB,ram_type,ssd_hdd,cpu_cores,threads,yrs_warranty,op_sys,brand,model_name,gaming_laptop,Gpu,ppi
30990,52.0,Intel Core i3,13,unknown,8,DDR4,512,5,6,1,Windows 11 OS,Acer,Aspire,1,Intel UHD Graphics,141.21199462911522
144990,55.0,Qualcomm Snapdragon,0,unknown,16,LPDDR5X,512,12,0,1,Windows 11 OS,Dell,Others,0,Other Gpu,168.96683105591907
94990,56.0,Qualcomm Snapdragon,0,unknown,16,LPDDR5X,512,10,0,1,Windows 11 OS,Dell,Inspiron,0,Other Gpu,215.6338544470081
35750,57.0,Intel Core i3,12,Low,16,DDR4,512,6,8,1,Windows 11 OS,Lenovo,Ideapad,0,Intel Integrated UHD,157.3505121487356
64990,59.0,Ultra Core Ultra 7,1,Mid,16,LPDDR5X,512,16,22,1,Windows 11 OS,Others,Others,0,Other Intel,141.21199462911522
36470,36.0,Other Intel,0,unknown,8,LPDDR5,128,4,4,1,Chrome OS,HP,Chromebook,0,Intel Integrated UHD,111.93520355955211
29890,34.0,Other Intel,0,unknown,4,LPDDR5,64,4,4,1,Chrome OS,HP,Chromebook,0,Intel Integrated UHD,111.93520355955211
35990,36.0,Other Intel,0,unknown,4,LPDDR5,128,4,4,1,Chrome OS,HP,Chromebook,0,Intel Integrated UHD,111.93520355955211
103990,72.0,AMD Ryzen 7,7,Mid,24,DDR5,512,8,16,1,Windows 11 OS,Lenovo,Loq,1,8 GB NVIDIA GeForce RTX 4060,141.21199462911522
104990,70.0,Intel Core i7,13,Mid,16,LPDDR5,1000,12,16,1,Windows 11 OS,Dell,Others,0,Intel Iris Xe Graphics,188.67962264113208
97990,75.0,AMD Ryzen 9,8,High,16,DDR5,1000,8,16,2,Windows 11 OS,Msi,Katana,1,6 GB NVIDIA GeForce RTX 4050,127.3356801868042
30990,53.0,Intel Core i3,12,Low,8,DDR4,512,6,8,1,Windows 11 OS,HP,Others,0,Intel UHD Graphics,141.21199462911522
79490,70.0,AMD Ryzen 7,7,Mid,24,DDR5,512,8,16,1,Windows 11 OS,Lenovo,Loq,1,6 GB NVIDIA GeForce RTX 4050,141.21199462911522
90990,69.0,Intel Core i7,13,Mid,16,DDR4,512,10,16,1,Windows 11 OS,Asus,Tuf,1,6 GB NVIDIA GeForce RTX 4050,141.21199462911522
119990,63.0,Intel Core Ultra 9,1,High,16,LPDDR5X,1000,16,22,1,Windows 11 OS,Asus,Vivobook,0,Other Intel,211.81799194367284
47990,54.0,Intel Core i5,13,Low,16,DDR4,512,10,12,1,Windows 11 OS,Asus,Vivobook,0,Other Intel,141.21199462911522
69990,59.0,Ultra Core Ultra 7,1,Mid,16,DDR5,512,16,22,1,Windows 11 OS,Msi,Modern,0,Intel Arc Graphics,141.21199462911522
304305,81.0,Ultra Core Ultra 7,1,Mid,32,LPDDR5X,1000,16,22,1,Windows 11 OS,Dell,Others,0,6 GB NVIDIA GeForce RTX 4050,260.2477553670787
64790,56.0,Intel Core i7,13,Mid,16,LPDDR5,512,10,16,1,Windows 11 OS,Lenovo,Ideapad,0,Integrated Intel UHD Graphics,141.21199462911522
38990,56.0,Intel Core i5,12,Low,8,DDR4,512,10,12,1,Windows 11 OS,Msi,Modern,0,Intel Integrated UHD,157.3505121487356
139900,72.0,Intel Core Ultra 9,1,High,32,LPDDR5X,1000,16,22,1,Windows 11 OS,Lenovo,Ideapad,1,6 GB NVIDIA GeForce RTX 4050,150.94369811290565
61990,60.0,Intel Core i5,12,Low,16,DDR4,512,10,12,1,Windows 11 OS,HP,Others,0,Intel Integrated UHD,141.21199462911522
29990,46.0,Intel Core i3,13,Low,8,Not_avail,256,6,8,1,Chrome OS,Acer,Chromebook,0,Other Intel,141.21199462911522
97900,70.0,Intel Core i7,13,Mid,16,DDR5,1000,10,16,1,Windows 11 OS,HP,Omen,1,6 GB NVIDIA GeForce RTX 4050,136.8265290613118
27019,51.0,Intel Core i5,12,Low,8,DDR4,512,10,12,1,Windows 11 OS,Others,Others,0,Intel Integrated Iris Xe,156.23454684280486
329990,96.0,Intel Core i9,14,High,64,DDR5,2000,24,32,2,Windows 11 OS,Msi,Others,1,Other Nvidia,251.57283018817608
279990,95.0,Intel Core Ultra 9,1,High,32,DDR5,2000,16,22,2,Windows 11 OS,Msi,Others,1,Other Nvidia,251.57283018817608
309990,92.0,Intel Core i9,14,High,32,DDR5,2000,24,32,2,Windows 11 OS,Msi,Others,1,Other Nvidia,251.57283018817608
38590,33.0,Intel Core i3,0,unknown,8,Not_avail,256,8,8,1,Chrome OS,Acer,Chromebook,0,Other Intel,157.3505121487356
88790,69.0,Intel Core i7,13,Mid,16,DDR5,1000,10,16,1,Windows 11 OS,Acer,Nitro,1,6 GB NVIDIA GeForce RTX 4050,141.21199462911522
159990,75.0,Intel Core i7,13,Mid,16,DDR5,512,14,0,1,Windows 11 OS,Dell,Others,0,6 GB NVIDIA GeForce RTX 4050,193.51755695109128
54990,64.0,Intel Core i5,12,Mid,16,DDR4,1000,8,12,1,Windows 11 OS,Acer,Others,1,4 GB NVIDIA GeForce RTX 2050,141.21199462911522
35490,55.0,Intel Core i3,12,Low,8,DDR4,512,6,8,1,Windows 11 OS,Asus,Expertbook,0,Intel Integrated UHD,157.3505121487356
95500,68.0,Ultra Core Ultra 7,1,Mid,32,LPDDR5,1000,16,22,2,Windows 11 OS,Msi,Others,0,Other Intel,170.23725106942902
49949,59.0,Intel Core i7,12,Mid,16,DDR4,1000,10,12,1,Windows 11 OS,Msi,Modern,0,Intel Integrated Iris Xe,141.21199462911522
146990,51.0,Qualcomm Snapdragon,0,High,16,LPDDR5X,512,12,0,1,Windows 11 OS,Others,Surface,0,Other Gpu,266.25609418810996
145990,51.0,Qualcomm Snapdragon,0,High,512,Not_avail,0,0,0,0,Other OS,Others,Surface,0,Other Gpu,0.0
98990,45.0,Qualcomm Snapdragon,0,unknown,256,Not_avail,0,0,0,0,Other OS,Others,Surface,0,Other Gpu,0.0
98990,47.0,Qualcomm Snapdragon,0,unknown,16,LPDDR5X,256,10,0,1,Windows 11 OS,Others,Surface,0,Other Gpu,266.25609418810996
71300,65.0,Intel Core i5,12,Mid,16,DDR5,512,8,12,1,Windows 11 OS,Lenovo,Loq,1,6 GB NVIDIA GeForce RTX 3050,141.21199462911522
73990,60.0,Intel Core i5,13,Mid,16,DDR4,512,8,12,1,Windows 11 OS,HP,Victus,1,6 GB NVIDIA GeForce RTX 4050,141.21199462911522
54750,63.0,Intel Core i5,12,Mid,16,DDR4,512,8,12,1,Windows 11 OS,Acer,Others,1,4 GB NVIDIA GeForce RTX 2050,141.21199462911522
88990,61.0,Ultra Core Ultra 5,1,Low,16,LPDDR5X,1000,14,18,1,Windows 11 OS,Lenovo,Yoga,0,Other Intel,161.72539083525606
64990,68.0,Intel Core i5,12,Mid,16,DDR4,512,8,12,2,Windows 11 OS,Msi,Thin,1,4 GB NVIDIA GeForce RTX 3050,141.21199462911522
64999,70.0,Intel Core i7,12,Mid,16,DDR4,512,10,16,2,Windows 11 OS,Msi,Thin,1,4 GB NVIDIA GeForce RTX 2050,141.21199462911522
74990,56.0,Ultra Core Ultra 5,1,Low,16,LPDDR5X,512,14,18,1,Windows 11 OS,Dell,Inspiron,0,Intel Arc Graphics,226.98300142590537
62990,62.0,Intel Core i5,13,Mid,16,DDR4,512,8,12,2,Windows 11 OS,Msi,Thin,1,4 GB NVIDIA GeForce RTX 3050,141.21199462911522
56990,64.0,Intel Core i5,12,Mid,8,DDR4,512,8,12,1,Windows 11 OS,HP,Victus,1,4 GB NVIDIA GeForce RTX 2050,141.21199462911522
53990,50.0,Intel Core i5,13,Low,8,Not_avail,512,10,12,1,Windows 11 OS,HP,Others,0,Intel Integrated UHD,141.21199462911522
73390,63.0,Intel Core i5,13,Mid,16,DDR4,512,8,12,1,Windows 11 OS,HP,Victus,1,6 GB NVIDIA GeForce RTX 3050,141.21199462911522
111290,72.0,Intel Core i7,13,Mid,16,DDR5,1000,10,16,1,Windows 11 OS,HP,Omen,1,8 GB NVIDIA GeForce RTX 4060,136.8265290613118
59500,61.0,Intel Core i5,12,Mid,16,DDR4,512,8,12,1,Windows 11 OS,HP,Victus,1,4 GB NVIDIA GeForce RTX 2050,141.21199462911522
46490,47.0,Intel Core i5,13,Low,8,DDR4,512,10,12,1,Windows 11 OS,Dell,Inspiron,0,Other Intel,141.21199462911522
132990,77.0,AMD Ryzen 9,7,High,16,DDR5,1000,8,16,1,Windows 11 OS,HP,Omen,1,8 GB NVIDIA GeForce RTX 4070,137.68169813014364
76890,61.0,Ultra Core Ultra 5,1,Low,16,LPDDR5X,512,14,18,1,Windows 11 OS,Acer,Swift,0,Other Intel,242.5880862528841
48800,60.0,Intel Core i7,12,Mid,16,DDR4,512,10,12,1,Windows 11 OS,Acer,Aspire,0,Intel Graphics,141.21199462911522
46447,51.0,Intel Core i5,1,Low,8,DDR4,512,10,12,1,Windows 11 OS,HP,Others,0,Intel Integrated,141.21199462911522
72990,56.0,Ultra Core Ultra 7,1,Mid,16,LPDDR5X,512,12,14,1,Windows 11 OS,HP,Pavilion,0,Intel Integrated,141.50971698084905
69900,60.0,Intel Core i5,13,Mid,16,DDR4,1000,8,12,1,Windows 11 OS,HP,Victus,1,4 GB NVIDIA GeForce RTX 2050,141.21199462911522
107500,69.0,Intel Core i7,13,Mid,16,DDR5,1000,14,0,1,Windows 11 OS,Lenovo,Loq,1,6 GB NVIDIA GeForce RTX 4050,141.21199462911522
79990,71.0,Intel Core i7,12,Mid,16,DDR4,512,10,16,1,Windows 11 OS,Msi,Thin,1,6 GB NVIDIA GeForce RTX 4050,141.21199462911522
115990,74.0,Intel Core i7,14,High,16,DDR5,512,20,28,1,Windows 11 OS,Acer,Predator,1,6 GB NVIDIA GeForce RTX 4050,141.50971698084905
149990,70.0,Ultra Core Ultra 7,1,Mid,32,LPDDR5X,1000,16,22,1,Windows 11 OS,Asus,Zenbook,0,Intel Arc Graphics,161.72539083525606
64990,65.0,Intel Core i5,12,Mid,16,DDR5,512,8,12,1,Windows 11 OS,Lenovo,Loq,1,6 GB NVIDIA GeForce RTX 3050,141.21199462911522
129777,79.0,Intel Core i7,14,High,16,DDR5,1000,20,28,2,Windows 11 OS,Msi,Others,1,8 GB NVIDIA GeForce RTX 4060,141.50971698084905
179990,82.0,Intel Core Ultra 9,1,High,32,DDR5,1000,16,22,2,Windows 11 OS,Msi,Others,1,8 GB NVIDIA GeForce RTX 4070,177.58082130930077
91990,63.0,Ultra Core Ultra 7,1,Mid,16,LPDDR5X,1000,16,22,1,Windows 11 OS,Dell,Inspiron,0,Other Intel,188.67962264113206
149990,79.0,Intel Core i7,14,High,16,DDR5,1000,20,28,2,Windows 11 OS,Msi,Others,1,8 GB NVIDIA GeForce RTX 4070,141.50971698084905
102990,77.0,Intel Core i7,14,High,16,DDR5,1000,20,28,2,Windows 11 OS,Msi,Others,1,6 GB NVIDIA GeForce RTX 4050,141.50971698084905
41990,59.0,AMD Ryzen 5,5,Mid,16,DDR4,512,6,12,1,Windows 11 OS,HP,Others,0,AMD Radeon,141.21199462911522
38990,54.0,AMD Ryzen 5,5,Mid,8,DDR4,512,6,12,1,Windows 11 OS,HP,Others,0,AMD Radeon,141.21199462911522
16200,,Other brand,0,unknown,4,LPDDR4X,32,8,0,1,Chrome OS,HP,Chromebook,0,Other Gpu,135.0942067499465
22298,43.0,Intel Celeron,0,unknown,8,DDR4,256,0,2,1,DOS OS,HP,Others,0,Intel Integrated,100.45466740469969
59990,54.0,Intel Core i5,13,Low,16,DDR5,512,10,12,1,Windows 11 OS,Lenovo,Thinkbook,0,Other Gpu,137.68169813014364
48985,59.0,Intel Core i5,12,Low,8,DDR4,1000,10,12,1,Windows 11 OS,HP,Others,0,Intel UHD Graphics,141.21199462911522
283990,92.0,Intel Core i9,14,High,32,DDR5,1000,24,32,2,Windows 11 OS,Msi,Others,1,Other Nvidia,188.67962264113208
220000,86.0,Intel Core i9,14,High,32,DDR5,1000,24,32,1,Windows 11 OS,Lenovo,Legion,1,8 GB NVIDIA GeForce RTX 4070,188.67962264113208
139260,79.0,Intel Core i7,14,High,16,DDR5,1000,20,28,2,Windows 11 OS,Msi,Others,1,8 GB NVIDIA GeForce RTX 4060,183.5755975068582
23999,46.0,Intel Celeron,0,unknown,8,DDR4,256,0,2,1,Windows 11 OS,HP,Others,0,Intel Integrated,100.45466740469969
189990,75.0,Intel Core Ultra 9,1,High,32,LPDDR5X,2000,16,22,1,Windows 11 OS,Asus,Zenbook,0,Intel Arc Graphics,161.72539083525606
84990,68.0,Intel Core i7,13,Mid,16,DDR5,512,14,0,1,Windows 11 OS,Lenovo,Loq,1,6 GB NVIDIA GeForce RTX 3050,141.21199462911522
78990,52.0,Ultra Core Ultra 5,1,Low,16,LPDDR5X,1000,14,18,1,Windows 11 OS,Lenovo,Ideapad,0,Intel Arc Graphics,141.50971698084905
215420,80.0,Intel Core Ultra 9,1,High,32,DDR5,1000,16,22,1,Windows 11 OS,Dell,Others,1,Other Nvidia,188.67962264113208
165490,74.0,Intel Core Ultra 9,1,High,16,DDR5,1000,16,22,1,Windows 11 OS,Dell,Others,1,Other Nvidia,188.67962264113208
11990,37.0,Intel Celeron,0,unknown,4,DDR4,128,0,2,1,Windows 11 OS,Others,Others,0,Intel Integrated UHD Graphics,111.14133386075711
179990,73.0,Intel Core Ultra 9,1,High,32,LPDDR5X,1000,16,22,1,Windows 11 OS,Asus,Zenbook,0,Intel Arc Graphics,161.72539083525606
50990,53.0,Intel Core i5,13,Low,8,DDR4,512,10,12,1,Windows 11 OS,HP,Others,0,Intel Iris Xe Graphics,141.21199462911522
76999,55.0,Ultra Core Ultra 5,1,Low,16,Not_avail,512,14,18,1,Windows 11 OS,Acer,Swift,0,Other Intel,161.72539083525606
175700,80.0,Intel Core i9,14,High,16,DDR5,1000,24,32,1,Windows 11 OS,Acer,Predator,1,8 GB NVIDIA GeForce RTX 4070,188.67962264113208
94990,68.0,Intel Core i7,13,Mid,16,DDR5,512,10,16,1,Windows 11 OS,Acer,Nitro,1,6 GB NVIDIA GeForce RTX 4050,141.21199462911522
49990,51.0,Intel Core i3,13,Low,8,DDR4,512,6,8,1,DOS OS,Lenovo,Thinkpad,0,Intel UHD Graphics,161.72539083525606
167999,80.0,Intel Core i9,14,High,16,DDR5,1000,24,32,1,Windows 11 OS,Acer,Predator,1,8 GB NVIDIA GeForce RTX 4070,188.67962264113208
129990,64.0,Ultra Core Ultra 7,1,Mid,16,LPDDR5X,1000,16,22,1,Windows 11 OS,Lenovo,Ideapad,1,6 GB NVIDIA GeForce RTX 3050,150.94369811290565
45490,59.0,AMD Ryzen 7,5,High,16,DDR4,1000,8,16,1,Windows 11 OS,Acer,Aspire,0,AMD Graphics,141.21199462911522
39990,57.0,AMD Ryzen 7,5,High,16,DDR4,512,8,16,1,Windows 11 OS,Acer,Aspire,0,AMD Graphics,141.21199462911522
37200,55.0,Intel Core i3,12,Low,8,DDR4,512,6,8,1,Windows 11 OS,HP,Others,0,Intel UHD Graphics,141.21199462911522
39350,47.0,Intel Core i5,12,Low,8,DDR4,512,10,12,1,DOS OS,Lenovo,Others,0,Intel Integrated UHD,157.3505121487356
50499,54.0,Intel Core i5,12,Low,8,DDR4,512,10,12,1,Windows 11 OS,HP,Others,0,Intel Integrated Iris Xe,141.21199462911522
49895,55.0,Intel Core i5,1,Low,16,DDR4,512,10,12,1,Windows 11 OS,Asus,Vivobook,0,Integrated Intel Graphics,141.21199462911522
118990,73.0,Ultra Core Ultra 7,1,Mid,32,LPDDR5,1000,12,14,1,Windows 11 OS,HP,Others,0,Integrated Intel Graphics,161.72539083525606
92499,68.0,Ultra Core Ultra 7,1,Mid,16,LPDDR5,512,12,14,1,Windows 11 OS,HP,Others,0,Integrated Intel Graphics,161.72539083525606
452621,89.0,Intel Core i9,13,High,32,DDR5,2000,24,32,1,Windows 11 OS,Lenovo,Legion,0,Other Nvidia,235.8495283014151
71290,64.0,Intel Core i5,13,Mid,16,DDR4,512,8,12,1,Windows 11 OS,HP,Victus,1,4 GB NVIDIA GeForce RTX 2050,141.21199462911522
24990,46.0,Intel Celeron,0,unknown,8,DDR4,512,0,2,1,Windows 11 OS,Lenovo,Ideapad,0,Other Intel,100.45466740469969
84122,68.0,Ultra Core Ultra 7,1,Mid,16,DDR5,1000,16,22,2,Windows 11 OS,Msi,Others,1,6 GB NVIDIA GeForce RTX 4050,141.21199462911522
262990,93.0,Intel Core i9,14,High,32,DDR5,2000,24,32,2,Windows 11 OS,Msi,Others,1,Other Nvidia,177.58082130930077
84990,69.0,Intel Core i7,13,High,32,DDR4,1000,14,20,3,Windows 11 OS,Msi,Others,0,Intel Integrated Iris Xe,161.72539083525606
89690,70.0,AMD Ryzen 7,8,High,16,DDR5,512,8,16,2,Windows 11 OS,Msi,Katana,1,6 GB NVIDIA GeForce RTX 4050,139.8671219099872
77154,66.0,Ultra Core Ultra 5,1,Low,16,DDR5,1000,14,18,2,Windows 11 OS,Msi,Others,1,6 GB NVIDIA GeForce RTX 4050,141.21199462911522
127990,51.0,Apple M3,0,Low,16,Not_avail,512,8,0,1,Mac OS,Apple,Macbook,0,Other Gpu,224.50560202046395
99994,54.0,Apple M3,0,Low,8,DDR4,256,8,0,1,Mac OS,Apple,Macbook,0,Other Gpu,224.22107288022627
55990,69.0,AMD Ryzen 5,7,Mid,16,DDR4,512,6,12,2,Windows 11 OS,Msi,Thin,1,4 GB NVIDIA GeForce RTX 2050,141.21199462911522
56400,54.0,Intel Core i5,13,Mid,16,LPDDR5,512,8,12,1,Windows 11 OS,Lenovo,Ideapad,0,Integrated Intel UHD Graphics,141.21199462911522
254990,92.0,Intel Core i9,14,High,32,DDR5,2000,24,32,2,Windows 11 OS,Msi,Others,1,Other Nvidia,177.58082130930077
72911,71.0,AMD Ryzen 5,7,Mid,16,DDR4,512,6,12,2,Windows 11 OS,Msi,Thin,1,6 GB NVIDIA GeForce RTX 4050,141.21199462911522
95990,71.0,Intel Core i7,13,High,16,DDR5,512,16,24,1,Windows 11 OS,HP,Omen,1,6 GB NVIDIA GeForce RTX 3050,182.43537208174905
57990,61.0,Intel Core i7,13,High,16,DDR4,1000,14,20,1,Windows 11 OS,Msi,Modern,0,Intel Integrated Iris Xe,141.21199462911522
52990,59.0,Intel Core i5,13,Mid,16,DDR4,512,8,12,1,Windows 11 OS,Msi,Modern,0,Intel Integrated Iris Xe,161.72539083525606
141000,70.0,Ultra Core Ultra 7,1,Mid,16,LPDDR5X,1000,16,22,1,Windows 11 OS,Samsung,Galaxy,0,Intel Arc Graphics,212.2645754712736
147199,69.0,Ultra Core Ultra 7,1,Mid,16,LPDDR5X,512,16,22,1,Windows 11 OS,Samsung,Galaxy,0,Intel Arc Graphics,212.2645754712736
144990,81.0,Ultra Core Ultra 7,1,Mid,32,LPDDR5,1000,16,22,2,Windows 11 OS,Msi,Prestige,0,8 GB NVIDIA GeForce RTX 4060,188.67962264113208
92990,69.0,Ultra Core Ultra 7,1,Mid,16,LPDDR5,1000,16,22,2,Windows 11 OS,Msi,Prestige,0,Intel Arc Graphics,255.35587660414356
122195,72.0,Ultra Core Ultra 7,1,Mid,32,LPDDR5X,1000,16,22,1,Windows 11 OS,Samsung,Galaxy,0,Intel Arc Graphics,242.5880862528841
134990,80.0,Ultra Core Ultra 7,1,Mid,32,LPDDR5,1000,16,22,2,Windows 11 OS,Msi,Prestige,0,6 GB NVIDIA GeForce RTX 4050,188.67962264113208
121999,66.0,Ultra Core Ultra 7,1,Mid,16,LPDDR5X,512,16,22,1,Windows 11 OS,Samsung,Galaxy,0,Intel Arc Graphics,242.5880862528841
71990,48.0,Ultra Core Ultra 5,1,Low,16,LPDDR5,1000,14,18,1,Windows 11 OS,Lenovo,Ideapad,0,Intel Arc Graphics,141.50971698084905
277994,91.0,Intel Core i9,14,High,32,DDR5,2000,24,32,1,Windows 11 OS,Asus,Rog,1,Other Nvidia,188.67962264113208
74990,66.0,Intel Core i5,13,Mid,16,DDR5,512,10,16,1,Windows 11 OS,Dell,Others,1,6 GB NVIDIA GeForce RTX 3050,141.21199462911522
37990,55.0,Intel Core i3,12,Low,8,DDR4,512,6,8,1,Windows 11 OS,HP,Others,0,Intel Integrated UHD,157.3505121487356
61500,52.0,Intel Core i5,13,Low,16,DDR4,512,10,12,1,Windows 11 OS,HP,Others,0,Other Intel,141.21199462911522
51989,56.0,Intel Core i5,12,Low,16,DDR4,512,10,12,1,Windows 11 OS,HP,Others,0,Intel Integrated Iris Xe,141.21199462911522
34490,51.0,Intel Core i3,13,unknown,8,DDR4,512,5,6,1,Windows 11 OS,Dell,Others,0,Other Intel,141.21199462911522
69900,63.0,AMD Ryzen 7,5,High,16,DDR4,1000,8,16,1,Windows 11 OS,HP,Pavilion,0,Other Amd,141.21199462911522
56990,62.0,AMD Ryzen 5,5,Mid,16,DDR4,1000,6,12,1,Windows 11 OS,HP,Pavilion,0,AMD Radeon Graphics,141.21199462911522
38990,57.0,Intel Core i3,12,Low,16,DDR4,1000,6,8,1,Windows 11 OS,Acer,Aspire,0,Intel UHD Graphics,141.21199462911522
96990,66.0,Intel Core i5,13,Mid,16,DDR5,512,10,16,1,Windows 11 OS,Lenovo,Loq,1,6 GB NVIDIA GeForce RTX 3050,141.21199462911522
27690,35.0,Other Intel,0,unknown,4,LPDDR4X,128,4,4,1,Chrome OS,Lenovo,Ideapad,0,Intel UHD Graphics,111.93520355955211
23650,30.0,Other brand,0,unknown,8,LPDDR4X,128,8,0,1,Chrome OS,Lenovo,Ideapad,0,Other Gpu,111.93520355955211
56899,54.0,Intel Core i5,13,Mid,16,LPDDR5,512,8,12,1,Windows 11 OS,Lenovo,Ideapad,0,Integrated Intel UHD Graphics,141.21199462911522
49999,64.0,AMD Ryzen 5,7,Mid,8,DDR4,512,6,12,1,Windows 11 OS,Lenovo,Thinkbook,0,AMD Radeon AMD,141.21199462911522
177252,80.0,Ultra Core Ultra 7,1,Mid,32,LPDDR5X,2000,16,22,1,Windows 11 OS,HP,Others,0,Intel Arc Graphics,212.2645754712736
132990,79.0,Intel Core i7,14,High,16,DDR5,1000,20,28,1,Windows 11 OS,HP,Omen,1,8 GB NVIDIA GeForce RTX 4060,136.8265290613118
21990,44.0,Other Intel,0,unknown,8,LPDDR5,256,4,4,1,Windows 11 OS,Others,Others,0,Intel Integrated UHD Graphics,156.23454684280486
69990,60.0,Intel Core i5,13,Mid,16,DDR5,512,8,12,1,Windows 11 OS,Acer,Nitro,1,6 GB NVIDIA GeForce RTX 3050,141.21199462911522
85990,59.0,Intel Core i5,13,Mid,16,DDR5,1000,8,12,1,Windows 11 OS,Acer,Nitro,1,6 GB NVIDIA GeForce RTX 4050,141.21199462911522
14990,42.0,Intel Celeron,0,unknown,8,DDR4,256,0,2,1,Windows 11 OS,Others,Others,0,Intel Integrated UHD Graphics,111.14133386075711
50990,53.0,Intel Core i3,12,Low,8,LPDDR4,512,6,8,1,Windows 11 OS,Lenovo,Ideapad,0,Intel Integrated UHD,161.72539083525606
42990,57.0,Intel Core i5,11,Low,8,DDR4,512,4,8,1,Windows 10 OS,Lenovo,Others,0,Intel Integrated Iris Xe,157.3505121487356
95000,60.0,Intel Core i7,13,High,16,LPDDR5X,1000,14,20,1,Windows 11 OS,Lenovo,Yoga,0,Intel Integrated Iris Xe,161.72539083525606
70990,59.0,Intel Core i5,13,Mid,16,LPDDR5X,1000,12,16,1,Windows 11 OS,Lenovo,Yoga,0,Intel Integrated Iris Xe,161.72539083525606
37111,50.0,Other AMD,7,Low,8,LPDDR5,512,4,8,1,Windows 11 OS,Dell,Inspiron,0,AMD Radeon Graphics,141.21199462911522
48190,57.0,AMD Ryzen 7,5,High,16,DDR4,512,8,16,1,Windows 11 OS,HP,Others,0,AMD Radeon AMD,141.21199462911522
67999,61.0,Intel Core i5,12,Mid,16,DDR4,512,8,12,1,Windows 11 OS,Lenovo,Ideapad,0,4 GB NVIDIA GeForce RTX 3050,141.21199462911522
88799,53.0,Intel Core i7,13,High,16,LPDDR5,1000,14,20,1,Windows 11 OS,Lenovo,Ideapad,0,Intel Iris Xe Graphics,188.67962264113208
42990,59.0,Intel Core i5,12,Low,16,DDR4,512,10,12,1,Windows 11 OS,Acer,Aspire,0,Intel Iris Xe Graphics,141.21199462911522
22689,46.0,Intel Core i3,12,Low,8,Not_avail,512,6,8,1,Windows 11 OS,Others,Others,0,Other Intel,141.21199462911522
259994,63.0,Apple M3,0,Low,36,Not_avail,1000,14,0,1,Mac OS,Apple,Macbook,0,Other Gpu,253.93034607354062
194994,56.0,Apple M3,0,Low,18,Not_avail,1000,12,0,1,Mac OS,Apple,Macbook,0,Other Gpu,253.93034607354062
329391,64.0,Apple M3,0,Low,48,Not_avail,1000,16,0,1,Mac OS,Apple,Macbook,0,Other Gpu,254.02333658264544
239994,61.0,Apple M3,0,Low,36,Not_avail,512,12,0,1,Mac OS,Apple,Macbook,0,Other Gpu,254.02333658264544
289994,64.0,Apple M3,0,Low,36,Not_avail,1000,14,0,1,Mac OS,Apple,Macbook,0,Other Gpu,254.02333658264544
52900,60.0,Intel Core i5,0,unknown,16,DDR4,512,4,8,1,Windows 11 OS,HP,Others,0,Intel Iris Xe Graphics,141.21199462911522
111999,64.0,Intel Core i7,13,Mid,16,LPDDR5,1000,12,16,1,Windows 11 OS,Lenovo,Yoga,0,Intel Integrated Iris Xe,226.98300142590537
26499,44.0,Other AMD,7,Low,8,LPDDR5,512,0,2,1,Windows 11 OS,Lenovo,V15,0,Other Amd,141.21199462911522
149900,50.0,Apple M3,0,Low,8,Not_avail,512,8,0,1,Mac OS,Apple,Macbook,0,Other Gpu,253.93034607354062
35400,53.0,Intel Core i3,12,Low,8,DDR4,512,10,12,1,Windows 11 OS,Asus,Vivobook,0,Intel UHD Graphics,141.21199462911522
64990,53.0,Intel Core i5,12,Low,8,LPDDR5,256,10,12,1,Windows 11 OS,Others,Surface,0,Other Intel,148.87437982488962
164990,77.0,Intel Core i7,13,High,16,DDR5,1000,16,24,1,Windows 11 OS,Msi,Others,1,8 GB NVIDIA GeForce RTX 4070,188.67962264113208
36990,57.0,AMD Ryzen 5,5,Mid,16,DDR4,1000,6,12,1,Windows 11 OS,Acer,Aspire,0,AMD Graphics,141.21199462911522
33300,51.0,Other AMD,7,Low,8,LPDDR5,512,4,8,1,Windows 11 OS,Lenovo,Ideapad,0,Other Amd,141.21199462911522
33470,50.0,AMD Ryzen 5,0,unknown,8,DDR5,512,4,8,1,Windows 11 OS,Lenovo,V15,0,AMD Radeon Graphics,141.21199462911522
21999,41.0,Other Intel,0,unknown,8,DDR4,256,0,2,1,Other Windows OS,Asus,Vivobook,0,Intel Integrated UHD,157.3505121487356
51990,53.0,Intel Core i3,13,Low,8,LPDDR5,256,6,8,1,Windows 11 OS,Dell,Inspiron,0,Intel UHD Graphics,161.72539083525606
38999,54.0,Intel Core i3,11,Low,8,DDR4,512,0,4,1,Windows 11 OS,Dell,Inspiron,0,Intel UHD Graphics,141.21199462911522
108705,74.0,Intel Core i7,13,High,16,DDR5,512,16,24,1,Windows 11 OS,HP,Omen,1,6 GB NVIDIA GeForce RTX 4050,187.50769507637293
76990,65.0,AMD Ryzen 7,7,High,8,DDR4,512,8,16,1,Windows 11 OS,Lenovo,Thinkbook,0,AMD Radeon AMD,141.21199462911522
34990,52.0,AMD Ryzen 5,7,Mid,8,LPDDR5,512,4,8,1,Windows 11 OS,Lenovo,Ideapad,0,Other Amd,141.21199462911522
33999,33.0,Intel Celeron,0,unknown,8,LPDDR4X,128,0,2,1,Chrome OS,Acer,Chromebook,0,Intel Integrated UHD,117.08570034162923
