,name,price,rating,processor,cpu_core,ram,ssd,gpu,display,operating_sys,warranty
498,Asus ROG Strix G16 G615LW-RV148WS Gaming Laptop (Intel Core Ultra 9 275HX / 32GB/ 1TB SSD/ Win11/ 16GB RTX 5080 Graphics),"₹2,99,990",93,Intel Core Ultra 9 275HX,"24 Cores (8P + 16E), 24 Threads",32 GB DDR5 RAM,1 TB SSD,16 GB NVIDIA GeForce RTX 5080,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
499,MSI Vector A18 HX A9WHG-033IN Gaming Laptop (AMD Ryzen 9 9955HX/ 32GB/ 2TB SSD/ Win11/ 12GB RTX 5070 Ti Graphics ),"₹2,67,990",90,9th Gen AMD Ryzen 9 9955HX,"16 Cores, 32 Threads",32 GB DDR5 RAM,2 TB SSD,12 GB NVIDIA GeForce RTX 5070 Ti,"18 inches, 2560 x 1600 pixels",Windows 11 OS,2 Year Warranty
500,Asus Vivobook S16 S3607VA-RP054WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"₹65,990",56,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16 GB DDR5 RAM,512 GB SSD,Intel UHD Graphics,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
501,Asus Vivobook S16 S3607VA-RP083WS Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),"₹81,990",59,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR5 RAM,512 GB SSD,Intel UHD Graphics,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
502,MSI Prestige Pro 16 AI B2HVEG-253IN Laptop (Intel Core Ultra 7 255H/ 32GB/ 1TB SSD/ Win11 Home/ 6GB Graphics),"₹1,74,990",84,Intel Core Ultra 9 Series 2 255H,"16 Cores (6P + 8E + 2LP-E), 16 Threads",32 GB LPDDR5 RAM,1 TB SSD,6 GB NVIDIA GeForce RTX 4050,"16 inches, 3840 x 2400 pixels",Windows 11 OS,2 Year Warranty
503,Asus Vivobook S14 2025 S3407QA-KP020WS Laptop (Qualcomm Snapdragon X1 26 100/ 16GB/ 512GB SSD/ Win11 Home),"₹74,990",54,Qualcomm Snapdragon X X1 26 100,Octa Core,16 GB LPDDR5X RAM,512 GB SSD,AMD Radeon AMD,"14 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
504,Lenovo IdeaPad Slim 3 15IAH8 83ER00KSIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"₹51,990",60,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Integrated Iris Xe,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
505,Lenovo IdeaPad 1 ‎15IJL7 82LX00F7IN Laptop (Intel Celeron N4500/ 8GB/ 512GB SSD/ Win11 Home),"₹24,890",37,Intel Celeron N4500,"Dual Core, 2 Threads",8 GB  RAM,512 GB SSD,Intel Integrated UHD,"14 inches, 1366 x 768 pixels",Windows 11 OS,1 Year Warranty
506,Lenovo IdeaPad Slim 3 82XM00UGIN Laptop (AMD Ryzen 5 5625U/ 16 GB RAM/ 512 GB SSD/ Win 11),"₹42,690",61,5th Gen AMD Ryzen 5 5625U,"Hexa Core, 12 Threads",16 GB DDR4 RAM,512 GB SSD,AMD Radeon,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
507,Lenovo Yoga Slim 7 14IMH9 83CV008LIN Laptop (Intel Core Ultra 5 125H/ 16GB/ 1TB SSD/ Win11),"₹82,990",52,Intel Core Ultra 5 Series 1 125H,"14 Cores (4P + 8E + 2LP-E), 18 Threads",16 GB LPDDR5x RAM,1 TB SSD,Integrated Intel Arc Graphics,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
508,Asus TUF Gaming A15 FA506NCR-HN275WS Laptop (AMD Ryzen 7 7435HS/ 16GB / 512GB SSD/ Win11 Home / 4GB Graph),"₹70,990",66,7th Gen AMD Ryzen 7 7435HS,"Octa Core, 16 Threads",16 GB DDR5 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
509,HP 15-fc0390AU Laptop (AMD Ryzen 7 7730U/ 16GB/ 512GB SSD/ Win11 Home),"₹56,990",59,7th Gen AMD Ryzen 7 7730U,"Octa Core, 16 Threads",16 GB DDR4 RAM,512 GB SSD,AMD Radeon AMD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
510,Lenovo Yoga Slim 7 14IMH9 83CV009XIN Laptop (Intel Core Ultra 7 155H/ 16GB/ 512GB SSD/ Win11 Home),"₹89,990",61,Intel Core Ultra 7 Series 1 155H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",16 GB LPDDR5x RAM,1 TB SSD,Integrated Intel Arc Graphics,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
511,HP 15-fc1039AU Laptop (AMD Ryzen 5 7535HS/ 16GB/ 512GB SSD/ Win11 Home),"₹52,990",60,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",16 GB DDR4 RAM,512 GB SSD,AMD Radeon AMD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
512,Asus Vivobook Go 15 E1504FA-NJ5542WS Laptop (AMD Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11 Home),"₹39,990",51,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",8 GB LPDDR5 RAM,512 GB SSD,Integrated AMD Radeon Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
513,Asus Vivobook Go 15 E1504GA-NJ3321WSS Laptop (Intel Core i3-N305/ 8GB/ 512GB SSD/ Win11 Home),"₹30,980",48,Intel Core i3 N305,"Octa Core, 8 Threads",8 GB DDR4 RAM,512 GB SSD,Integrated Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
514,Asus VivoBook 14 X1404VA-NK1186WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"₹48,990",46,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16 GB  RAM,512 GB SSD,Intel Graphics,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
515,Lenovo LOQ ‎‎15IAX9E 83LK0032IN ‎AI Gaming Laptop (12th Gen Core i5/ 12GB/ 512GB SSD/ Win11/ 4GB RTX 2050 Graph),"₹61,490",59,12th Gen Intel Core i5 12450HX,"Octa Core (4P + 4E), 12 Threads",12 GB DDR5 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
516,HP 15-hr0008TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"₹54,990",52,13th Gen Intel Core i5 1334U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Integrated,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
517,MSI Venture 15 AI A1MG-007IN Laptop (Intel Core Ultra 7 155H/ 16GB/ 1TB SSD/ Win11 Home),"₹81,990",63,Intel Core Ultra 7 Series 1 155H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",16 GB DDR5 RAM,1 TB SSD,Intel Arc Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
518,Lenovo ThinkPad E14 Gen 6 ‎21M70062IG Laptop (Intel Core Ultra 5 125U/ 16GB/ 512GB SSD/ DOS),"₹77,000",61,Intel Core Ultra 5 Processor 125U,"12 Cores (2P + 8E + 2LP-E), 14 Threads",16 GB DDR5 RAM,512 GB SSD,Integrated Intel Graphics,"14 inches, 1920 x 1200 pixels",DOS OS,1 Year Warranty
519,Lenovo Yoga 7 2-in-1 83JQ000NIN Laptop (Intel Core Ultra 7 258V/ 32GB/ 1TB SSD/ Win11 Home),"₹1,35,990",77,Intel Core Ultra 7 Series 2 258V,"Octa Core (4P + 4E), 8 Threads",32 GB LPDDR5x RAM,1 TB SSD,Integrated Intel Arc Graphics 140V,"14 inches, 2880 x 1800 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
520,Lenovo ThinkBook 16 21MWA0BRIN Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win 11),"₹47,990",63,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",8 GB DDR5 RAM,512 GB SSD,AMD Radeon Graphics,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
521,HP OmniBook 5 16-ba1123TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹64,490",53,13th Gen Intel Core i5 1334U,"10 Cores (2P + 8E), 12 Threads",16 GB LPDDR5x RAM,512 GB SSD,Intel Iris Xe Graphics,"16 inches, 1920 x 1200 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
522,Lenovo Thinkpad P14s 21G2S08D00 Laptop (Intel Core Ultra 7 155H/ 16GB/ 1TB SSD/ Win11 Pro/ 4GB Graphics),"₹1,48,990",65,Intel Core Ultra 7 Series 1 155H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",16 GB DDR5 RAM,1 TB SSD,4 GB NVIDIA RTX 500 Ada,"14 inches, 1920 x 1200 pixels",Windows 11 OS,3 Year Warranty
523,Lenovo IdeaPad Slim 3 82RK019DIN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),"₹36,990",47,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Integrated,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
524,Lenovo ThinkPad E14 Gen 6 21M7009BIG Laptop (Intel Core Ultra 7 155H/ 16GB/ 512GB SSD/ Win11),"₹1,00,000",70,Intel Core Ultra 7 Series 1 155H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",16 GB DDR5 RAM,512 GB SSD,Integrated Intel Graphics,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
525,HP Victus 15-fa2077TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB RTX3050 Graph),"₹87,990",65,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR4 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
526,Lenovo Yoga Slim 7 Aura Edition 83JX005FIN Laptop (Intel Core Ultra 5 226V/ 16GB/ 1TB/ Win11),"₹1,02,490",64,Intel Core Ultra 5 226V,"Octa Core (4P + 4LP-E), 8 Threads",16 GB LPDDR5x RAM,1 TB SSD,Integrated Intel Arc Graphics,"14 inches, 1920 x 1200 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
527,HP 14-ep0294TU Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),"₹36,990",50,13th Gen Intel Core i3 1315U,"Hexa Core (2P + 4E), 8 Threads",8 GB DDR4 RAM,512 GB SSD,Intel UHD Graphics,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
528,Lenovo IdeaPad Slim 3 15IAH8 83ER00M2IN Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),"₹48,299",53,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",8 GB  RAM,512 GB SSD,Intel Integrated UHD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
529,Alienware M18 R2 Gaming Laptop (14th Gen Core i9/ 32GB/ 1TB SSD/ Win 11/ 12GB Graph),"₹3,68,400",92,14th Gen Intel Core i9 14900HX,"24 Cores (8P + 16E), 32 Threads",32 GB DDR5 RAM,1 TB SSD,12 GB NVIDIA GeForce RTX 4080,"18 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
530,HP 15-fd0575TU Laptop (13th Gen Core i5/ 12GB/ 512GB SSD/ Win11 Home),"₹49,990",51,13th Gen Intel Core i5 1334U,"10 Cores (2P + 8E), 12 Threads",12 GB  RAM,512 GB SSD,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
531,HP 15-fd0573TU Laptop (13th Gen Core i3/ 12GB/ 512GB SSD/ Win11 Home),"₹38,490",54,13th Gen Intel Core i3 1315U,"Hexa Core (2P + 4E), 8 Threads",12 GB DDR4 RAM,512 GB SSD,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
532,Asus ROG Strix G16 G615LR-S5190WS Gaming Laptop (Intel Core Ultra 9 275HX / 32GB/ 1TB SSD/ Win11/ 12GB RTX 5070Ti Graph),"₹2,59,990",93,Intel Core Ultra 9 275HX,"24 Cores (8P + 16E), 24 Threads",32 GB DDR5 RAM,1 TB SSD,12 GB NVIDIA GeForce RTX 5070Ti,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
533,Asus ROG Strix G16 G614PR-RV032WS Gaming Laptop (AMD Ryzen 9 8940HX/ 16GB/ 1TB SSD/ Win11/ 12GB RTX 5070Ti Graph),"₹2,29,990",75,8th Gen AMD Ryzen 9 8940HX,"16 Cores, 32 Threads",16 GB DDR5 RAM,1 TB SSD,12 GB NVIDIA GeForce RTX 5070Ti,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
534,Asus ROG Strix SCAR 16 2025 G635LW-RW157WS Gaming Laptop (Intel Core Ultra 9 275HX/ 32GB/ 2TB SSD/ Win11/ 16GB RTX5080 Graph),"₹3,79,990",95,Intel Core Ultra 9 275HX,"24 Cores (8P + 16E), 24 Threads",32 GB DDR5 RAM,2 TB SSD,16 GB NVIDIA GeForce RTX 5080,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
535,Asus ROG Zephyrus G16 GU605CW-QR133WS Gaming Laptop (Intel Core Ultra 9 285H/ 32GB/ 2TB SSD/ Win11/ 16GB RTX 5080 Graph),"₹3,59,990",89,Intel Core Ultra 9 Series 2 285H,"16 Cores (6P + 8E + 2LP-E), 16 Threads",32 GB LPDDR5X RAM,2 TB SSD,16 GB NVIDIA GeForce RTX 5080,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
536,Asus VivoBook 14 X1404VA-NK790WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"₹51,108",53,13th Gen Intel Core i5 1334U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Graphics,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
537,HP 240R G9 B10MRAT Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ DOS),"₹34,200",44,12th Gen Intel Core i3 1315U,"Hexa Core (2P + 4E), 8 Threads",16 GB  RAM,512 GB SSD,Intel Integrated Graphics,"14 inches, 1366 x 720 pixels",DOS OS,1 Year Warranty
538,Lenovo IdeaPad Slim 5 14Q8X9 83HL003NIN Laptop (Snapdragon X Plus/ 16GB/ 1TB SSD/ Win11),"₹68,990",38,Qualcomm Snapdragon X Plus X1P-42-100,16 GB LPDDR5X RAM,1 TB SSD,Qualcomm Adreno,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty,2 USB 3.0 Ports
539,HP 15-fd1253TU Laptop (Intel Core 3 100U/ 8GB/ 512GB SSD/ Win11 Home),"₹36,590",47,Intel Core 3 100U,"Hexa Core (2P + 4E), 8 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Integrated,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
540,Dell Inspiron 7440 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),"₹87,890",60,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR5 RAM,512 GB SSD,Intel Graphic,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
541,Asus Vivobook 15 X1504VA-E81599WS Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),"₹39,990",52,13th Gen Intel Core i3 1315U,"Hexa Core (2P + 4E), 8 Threads",8 GB DDR4 RAM,512 GB SSD,Integrated Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
542,"Asus ROG Zephyrus G16 GU605MV-CO4711WS Gaming Laptop (,Intel Core Ultra 7 155H/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph)","₹1,74,990",75,Intel Core Ultra 7 Series 1 155H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",16 GB LPDDR5X RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4060,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
543,Asus Vivobook 15 X1504VA-NJ1765WS Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),"₹44,990",54,13th Gen Intel Core i5 1334U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,Integrated Intel Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
544,Dell Inspiron 13 AI Laptop (Intel Core Ultra 7 155H/ 16GB/ 1TB SSD/ Win11),"₹1,01,180",59,Intel Core Ultra 7 Series 1 155H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",16 GB LPDDR5X RAM,1 TB SSD,Intel Arc Graphics,"13.3 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
545,Lenovo Yoga Slim 7 14AKP10 83JY000UIN Laptop (Ryzen AI 7 350/ 32GB/ 1TB SSD/ Win11 Home),"₹1,10,990",53,AMD Ryzen AI 7 AI 7 350,"Octa Core, 16 Threads",32 GB LPDDR5X RAM,1 TB SSD,AMD Radeon 860M,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
546,Lenovo IdeaPad Slim 5 14AKP10 2025 83HX001NIN Laptop (AMD Ryzen AI 7 350/ 24GB RAM/ 1TB SSD/ Win 11),"₹86,990",46,AMD Ryzen AI 7 AI 7 350,"Octa Core, 16 Threads",24 GB LPDDR5X RAM,1 TB SSD,AMD Radeon 860M,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
547,Asus Vivobook S14 2025 S3407VA-LY040WS Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),"₹72,990",62,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR5 RAM,512 GB SSD,Intel Integrated UHD,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
548,Asus Expertbook P5 P5405CSA-NZ0215WS Laptop (Intel Core Ultra 7 258V/ 32GB/ 1TB/ Win11),"₹1,10,990",70,Intel Core Ultra 7 258V,"Octa Core (4P + 4E), 8 Threads",32 GB LPDDR5X RAM,1 TB SSD,Intel Integrated Arc,"14 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
549,Asus Expertbook P1 P1503CVA-S70501WS Laptop (13th Gen Core i3/ 8GB/ 512GB/ Win11),"₹35,990",55,13th Gen Intel Core i3 1315U,"Hexa Core (2P + 4E), 8 Threads",8 GB DDR5 RAM,512 GB SSD,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
550,Lenovo IdeaPad Slim 3 15ABR8 82XM00UFIN Laptop (AMD Ryzen 5 5625U/ 16GB/ 512GB SSD/ Win11 Home),"₹42,690",57,5th Gen AMD Ryzen 5 5625U,"Hexa Core, 12 Threads",16 GB DDR4 RAM,512 GB SSD,Intel UHD Graphics,"15.3 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
551,MSI Vector 16 HX A2XWHG-227IN Gaming Laptop (Intel Core Ultra 7 255HX/ 32GB/ 1TB SSD/ Win11/ 12GB Graph),"₹2,26,990",91,Intel Core Ultra 7 255HX,"20 Cores (8P + 12E), 20 Threads",32 GB DDR5 RAM,1 TB SSD,12 GB NVIDIA GeForce RTX 5070 Ti,"16 inches, 2560 x 1600 pixels",Windows 11 OS,2 Year Warranty
552,HP 240 G10 ‎B10LVPT Business Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Dos),"₹53,000",46,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",8 GB DDR4X RAM,512 GB SSD,Intel UHD Graphics,"14 inches, 1366 x 768 pixels",DOS OS,1 Year Warranty
553,HP OmniBook 7 Aero 13-bg1678AU Next Gen AI  Laptop (AMD Ryzen 5/ 16GB/ 512GB SSD/ Win11),"₹79,999",56,AMD Ryzen AI 5 340,"Hexa Core, 12 Threads",16 GB LPDDR5x RAM,512 GB SSD,AMD Radeon 840M Graphics,"13.3 inches, 2560 x 1600 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
554,HP OmniBook X Flip 14-fm0029TU Next Gen AI Laptop (Intel Core Ultra 7/ 32GB RAM/ 1TB SSD/ WIn 11),"₹1,38,990",74,Intel Core Ultra 7 Series 2 258V,"Octa Core (4P + 4E), 8 Threads",32 GB LPDDR5x RAM,1 TB SSD,Intel Arc Graphics,"14 inches, 2880 x 1800 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
555,Dell XPS 14 9440 AI Laptop (Intel Core Ultra 7 155H/ 32GB/ 1TB SSD/ Win11/ RTX 4060 8GB Graphics),"₹3,19,860",86,Intel Core Ultra 7 Series 1 155H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",32 GB LPDDR5x RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4060,"14.5 inches, 3200 x 2000 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
556,HP OmniBook 5 Next Gen AI 16-ag1037au Laptop (AMD Ryzen AI 5 340/ 16GB/ 512GB SSD/ Win11),"₹70,990",53,AMD Ryzen AI 5 340,"Hexa Core, 12 Threads",16 GB LPDDR5x RAM,512 GB SSD,AMD Radeon 860M Graphics,"16 inches, 1920 x 1200 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
557,Lenovo IdeaPad Slim 3 15IRU8 82X700F0IN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),"₹38,990",51,13th Gen Intel Core i3 1315U,"Hexa Core (2P + 4E), 8 Threads",8 GB LPDDR5 RAM,512 GB SSD,Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
558,Dell Inspiron 7640 AI Laptop (Intel Core Ultra 5 125H/ 16GB/ 1TB SSD/ Win11),"₹92,340",55,Intel Core Ultra 5 Series 1 125H,"14 Cores (4P + 8E + 2LP-E), 18 Threads",16 GB LPDDR5X RAM,1 TB SSD,Intel Graphics,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
559,Asus Zenbook S16 OLED 2025 UM5606KA-RJ108WS Laptop (AMD Ryzen AI 7 350/ 24GB/ 1TB SSD/ Win11 Home),"₹1,39,990",66,AMD Ryzen AI 7 Octa Core 350,"Octa Core, 16 Threads",24 GB LPDDR5X RAM,1 TB SSD,AMD Radeon AMD,"16 inches, 2880 x 1800 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
560,MSI Modern 15 B7M-427IN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11),"₹42,990",57,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16 GB ‎DDR4 RAM,512 GB SSD,AMD Radeon Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
561,Asus VivoBook 14 X409FJ-EK501T Laptop (8th Gen Core i5/ 8GB/ 512GB SSD/ Win10/ 2GB Graphics),"₹57,486",54,8th Gen Intel Core i5 8265U,"Quad Core, 8 Threads",8 GB DDR4 RAM,512 GB SSD,2 GB NVIDIA GeForce MX 230,"14 inches, 1920 x 1080 pixels",Windows 10 OS,1 Year Warranty
562,Dell 16 Inspiron 5640 Laptop (Intel Core 7 150U/ 16GB/ 512GB SSD/ Win11),"₹90,130",55,Intel Core 7 Processor Series 1 150U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR5 RAM,512 GB SSD,Intel Graphics,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
563,HP ‎15-fd0468TU Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),"₹70,990",55,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Integrated Iris Xe,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
564,HP 250 G10 ‎B10M3AT Laptop (13th Gen Core i3/ 16GB/ 512GB SSD/ Dos),"₹45,290",50,13th Gen Intel Core i3 1315U,"Hexa Core (2P + 4E), 8 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Integrated UHD Graphics,"15.6 inches, 1366 x 768 pixels",DOS OS,1 Year Warranty
565,HP 255 G10 ‎B21E0PT#ACJ Laptop (AMD Athlon Silver 7120U/ 8GB/ 256GB SSD/ DOS),"₹23,990",,AMD Athlon 7120U,8 GB  RAM,256 GB SSD,AMD Integrated,"15.6 inches, 1366 x 768 pixels",DOS OS,1 Year Warranty,2 USB 3.0 Ports
566,HP 250R G9 ‎B10M4AT Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹59,490",54,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Integrated UHD Graphics,"15.6 inches, 1366 x 768 pixels",DOS OS,1 Year Warranty
567,MSI Modern 14 C7M-284IN Laptop (Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11),"₹35,990",54,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",8 GB DDR4 RAM,512 GB SSD,AMD Radeon AMD,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
568,MSI Crosshair 16 HX D14VGKG-668IN Gaming Laptop (14th Gen Core i7/ 32GB/ 1TB SSD/ Win11 Home/ 8GB RTX4070),"₹1,71,990",81,14th Gen Intel Core i7 14700HX,"20 Cores (8P + 12E), 28 Threads",32 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4070,"16 inches, 2560 x 1600 pixels",Windows 11 OS,2 Year Warranty
569,MSI Modern 15 B12MO-1049IN Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),"₹34,700",52,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Integrated,"15 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
570,Lenovo LOQ 2024 15ARP9 83JC00EFIN Gaming Laptop (AMD Ryzen 5 7235HS/ 24GB/ 512GB SSD/ Win11/ 6GB RTX 3050 Graph),"₹68,490",65,7th Gen AMD Ryzen 5 7235HS,"Quad Core, 8 Threads",24 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
571,HP 245 G10 B0WM3PT Laptop (AMD Ryzen 5 7520U/ 8GB RAM/ 512GB SSD/ Dos),"₹38,194",52,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",8 GB DDR4 RAM,512 GB SSD,AMD Radeon Graphics,"14 inches, 1366 x 768 pixels",DOS OS,1 Year Warranty
